0,1,2,3,4
NumUnit,NumUnit,x/10,magnitude,1
NumUnit,NumUnit,x/10,unit,
NumUnit,NumUnit,Swab - skin,magnitude,1
NumUnit,NumUnit,Swab - skin,unit,
NumUnit,NumUnit,10/9 l(77%),magnitude,1
NumUnit,NumUnit,10/9 l(77%),unit,billion per liter
NumUnit,NumUnit,Coag./bleeding tests normal,magnitude,1
NumUnit,NumUnit,Coag./bleeding tests normal,unit,
NumUnit,NumUnit,menUnd,magnitude,1
NumUnit,NumUnit,menUnd,unit,
NumUnit,NumUnit,farenheight,magnitude,1
NumUnit,NumUnit,farenheight,unit,
NumUnit,NumUnit,ID,magnitude,1
NumUnit,NumUnit,ID,unit,
NumUnit,NumUnit,10/9 l(4),magnitude,1
NumUnit,NumUnit,10/9 l(4),unit,billion per liter
NumUnit,NumUnit,mmol/colle,magnitude,1
NumUnit,NumUnit,mmol/colle,unit,
NumUnit,NumUnit,Electrophoresis: alpha-2-glob.,magnitude,1
NumUnit,NumUnit,Electrophoresis: alpha-2-glob.,unit,
NumUnit,NumUnit,416,magnitude,1
NumUnit,NumUnit,416,unit,
NumUnit,NumUnit,379,magnitude,1
NumUnit,NumUnit,379,unit,
NumUnit,NumUnit,7times/week,magnitude,1
NumUnit,NumUnit,7times/week,unit,
NumUnit,NumUnit,394,magnitude,1
NumUnit,NumUnit,394,unit,
NumUnit,NumUnit,0-35 (/35),magnitude,1
NumUnit,NumUnit,0-35 (/35),unit,
NumUnit,NumUnit,Vape,magnitude,1
NumUnit,NumUnit,Vape,unit,
NumUnit,NumUnit,FEV1,magnitude,1
NumUnit,NumUnit,FEV1,unit,
NumUnit,NumUnit,mol,magnitude,1
NumUnit,NumUnit,mol,unit,
NumUnit,NumUnit,breaths/minute,magnitude,1
NumUnit,NumUnit,breaths/minute,unit,
NumUnit,NumUnit,442,magnitude,1
NumUnit,NumUnit,442,unit,
NumUnit,NumUnit,459,magnitude,1
NumUnit,NumUnit,459,unit,
NumUnit,NumUnit,ug/L  (3.0-12.0 ug/L),magnitude,1
NumUnit,NumUnit,ug/L  (3.0-12.0 ug/L),unit,
NumUnit,NumUnit,CANS,magnitude,1
NumUnit,NumUnit,CANS,unit,
NumUnit,NumUnit,437,magnitude,1
NumUnit,NumUnit,437,unit,
NumUnit,NumUnit,485,magnitude,1
NumUnit,NumUnit,485,unit,
NumUnit,NumUnit,/14 Per week,magnitude,1
NumUnit,NumUnit,/14 Per week,unit,
NumUnit,NumUnit,% total ha,magnitude,1
NumUnit,NumUnit,% total ha,unit,percent
NumUnit,NumUnit,Blood sent: SH-antigen test,magnitude,1
NumUnit,NumUnit,Blood sent: SH-antigen test,unit,
NumUnit,NumUnit,pmo/1L,magnitude,1
NumUnit,NumUnit,pmo/1L,unit,
NumUnit,NumUnit,sibs,magnitude,1
NumUnit,NumUnit,sibs,unit,
NumUnit,NumUnit,367,magnitude,1
NumUnit,NumUnit,367,unit,
NumUnit,NumUnit,number/month,magnitude,1
NumUnit,NumUnit,number/month,unit,
NumUnit,NumUnit,umol/S,magnitude,1
NumUnit,NumUnit,umol/S,unit,
NumUnit,NumUnit,x10^9/l(0.8%),magnitude,1
NumUnit,NumUnit,x10^9/l(0.8%),unit,billion per liter
NumUnit,NumUnit,448,magnitude,1
NumUnit,NumUnit,448,unit,
NumUnit,NumUnit,inserted,magnitude,1
NumUnit,NumUnit,inserted,unit,
NumUnit,NumUnit,10/9 l(75%),magnitude,1
NumUnit,NumUnit,10/9 l(75%),unit,billion per liter
NumUnit,NumUnit,),magnitude,1
NumUnit,NumUnit,),unit,
NumUnit,NumUnit,unsure,magnitude,1
NumUnit,NumUnit,unsure,unit,
NumUnit,NumUnit,Sperm morphology: % normal,magnitude,1
NumUnit,NumUnit,Sperm morphology: % normal,unit,percent
NumUnit,NumUnit,cc,magnitude,1
NumUnit,NumUnit,cc,unit,
NumUnit,NumUnit,(0 - 27),magnitude,1
NumUnit,NumUnit,(0 - 27),unit,
NumUnit,NumUnit,x 10 9 2/L,magnitude,1
NumUnit,NumUnit,x 10 9 2/L,unit,
NumUnit,NumUnit,Barack-D,magnitude,1
NumUnit,NumUnit,Barack-D,unit,
NumUnit,NumUnit,no info given,magnitude,1
NumUnit,NumUnit,no info given,unit,
NumUnit,NumUnit,PAU/L,magnitude,1
NumUnit,NumUnit,PAU/L,unit,
NumUnit,NumUnit,x10^9/l(6.1%),magnitude,1
NumUnit,NumUnit,x10^9/l(6.1%),unit,billion per liter
NumUnit,NumUnit,no of years,magnitude,1
NumUnit,NumUnit,no of years,unit,
NumUnit,NumUnit,404,magnitude,1
NumUnit,NumUnit,404,unit,
NumUnit,NumUnit,x10/1,magnitude,1
NumUnit,NumUnit,x10/1,unit,
NumUnit,NumUnit,pmol/{mU},magnitude,1
NumUnit,NumUnit,pmol/{mU},unit,
NumUnit,NumUnit,Free:total PSA ratio,magnitude,1
NumUnit,NumUnit,Free:total PSA ratio,unit,
NumUnit,NumUnit,days],magnitude,1
NumUnit,NumUnit,days],unit,
NumUnit,NumUnit,I.U/dl,magnitude,1
NumUnit,NumUnit,I.U/dl,unit,
NumUnit,NumUnit,mmol/L [0,magnitude,1
NumUnit,NumUnit,mmol/L [0,unit,millimole per liter
NumUnit,NumUnit,pmol/8x10*8Cell,magnitude,1
NumUnit,NumUnit,pmol/8x10*8Cell,unit,
NumUnit,NumUnit,long term,magnitude,1
NumUnit,NumUnit,long term,unit,
NumUnit,NumUnit,+ times/week,magnitude,1
NumUnit,NumUnit,+ times/week,unit,
NumUnit,NumUnit,0z/week,magnitude,1
NumUnit,NumUnit,0z/week,unit,
NumUnit,NumUnit,Cells per cubic mm.,magnitude,1
NumUnit,NumUnit,Cells per cubic mm.,unit,
NumUnit,NumUnit,g/24hours,magnitude,1
NumUnit,NumUnit,g/24hours,unit,
NumUnit,NumUnit,Serum LH level,magnitude,1
NumUnit,NumUnit,Serum LH level,unit,
NumUnit,NumUnit,grams/cm2,magnitude,1
NumUnit,NumUnit,grams/cm2,unit,
NumUnit,NumUnit,IU/g,magnitude,1
NumUnit,NumUnit,IU/g,unit,
NumUnit,NumUnit,mgs/24 hr,magnitude,1
NumUnit,NumUnit,mgs/24 hr,unit,
NumUnit,NumUnit,in 1wk,magnitude,1
NumUnit,NumUnit,in 1wk,unit,
NumUnit,NumUnit,*fl,magnitude,1
NumUnit,NumUnit,*fl,unit,
NumUnit,NumUnit,mmol total,magnitude,1
NumUnit,NumUnit,mmol total,unit,
NumUnit,NumUnit,10/9 l(7),magnitude,1
NumUnit,NumUnit,10/9 l(7),unit,billion per liter
NumUnit,NumUnit,kg lost,magnitude,1
NumUnit,NumUnit,kg lost,unit,
NumUnit,NumUnit,446,magnitude,1
NumUnit,NumUnit,446,unit,
NumUnit,NumUnit,ugs/l,magnitude,1
NumUnit,NumUnit,ugs/l,unit,
NumUnit,NumUnit,1pm,magnitude,1
NumUnit,NumUnit,1pm,unit,
NumUnit,NumUnit,Weight (kgs),magnitude,1
NumUnit,NumUnit,Weight (kgs),unit,kilogram
NumUnit,NumUnit,GDS,magnitude,1
NumUnit,NumUnit,GDS,unit,
NumUnit,NumUnit,443,magnitude,1
NumUnit,NumUnit,443,unit,
NumUnit,NumUnit,458,magnitude,1
NumUnit,NumUnit,458,unit,
NumUnit,NumUnit,487,magnitude,1
NumUnit,NumUnit,487,unit,
NumUnit,NumUnit,p.mol/L,magnitude,1
NumUnit,NumUnit,p.mol/L,unit,
NumUnit,NumUnit,465,magnitude,1
NumUnit,NumUnit,465,unit,
NumUnit,NumUnit,PAAP-A MoM,magnitude,1
NumUnit,NumUnit,PAAP-A MoM,unit,
NumUnit,NumUnit,387,magnitude,1
NumUnit,NumUnit,387,unit,
NumUnit,NumUnit,441,magnitude,1
NumUnit,NumUnit,441,unit,
NumUnit,NumUnit,22.5,magnitude,1
NumUnit,NumUnit,22.5,unit,
NumUnit,NumUnit,10/9 l(9),magnitude,1
NumUnit,NumUnit,10/9 l(9),unit,billion per liter
NumUnit,NumUnit,Digoxin: blood level,magnitude,1
NumUnit,NumUnit,Digoxin: blood level,unit,
NumUnit,NumUnit,Beta2 usage/day,magnitude,1
NumUnit,NumUnit,Beta2 usage/day,unit,
NumUnit,NumUnit,times/months,magnitude,1
NumUnit,NumUnit,times/months,unit,
NumUnit,NumUnit,days from sch/work in last 1/12,magnitude,1
NumUnit,NumUnit,days from sch/work in last 1/12,unit,
NumUnit,NumUnit,* per week,magnitude,1
NumUnit,NumUnit,* per week,unit,
NumUnit,NumUnit,up to,magnitude,1
NumUnit,NumUnit,up to,unit,
NumUnit,NumUnit,4/day,magnitude,1
NumUnit,NumUnit,4/day,unit,
NumUnit,NumUnit,Head Meausurement,magnitude,1
NumUnit,NumUnit,Head Meausurement,unit,
NumUnit,NumUnit,421,magnitude,1
NumUnit,NumUnit,421,unit,
NumUnit,NumUnit,Serum IgG anticardiolipins level,magnitude,1
NumUnit,NumUnit,Serum IgG anticardiolipins level,unit,
NumUnit,NumUnit,/day Ex-trivial,magnitude,1
NumUnit,NumUnit,/day Ex-trivial,unit,
NumUnit,NumUnit,correct/10,magnitude,1
NumUnit,NumUnit,correct/10,unit,
NumUnit,NumUnit,Urine pregnancy test equivocal,magnitude,1
NumUnit,NumUnit,Urine pregnancy test equivocal,unit,
NumUnit,NumUnit,nmol/mmol{creat},magnitude,1
NumUnit,NumUnit,nmol/mmol{creat},unit,
NumUnit,NumUnit,E.U.,magnitude,1
NumUnit,NumUnit,E.U.,unit,
NumUnit,NumUnit,415,magnitude,1
NumUnit,NumUnit,415,unit,
NumUnit,NumUnit,Days/3Mth,magnitude,1
NumUnit,NumUnit,Days/3Mth,unit,
NumUnit,NumUnit,412,magnitude,1
NumUnit,NumUnit,412,unit,
NumUnit,NumUnit,Blood sent for culture,magnitude,1
NumUnit,NumUnit,Blood sent for culture,unit,
NumUnit,NumUnit,MRCD score,magnitude,1
NumUnit,NumUnit,MRCD score,unit,
NumUnit,NumUnit,419,magnitude,1
NumUnit,NumUnit,419,unit,
NumUnit,NumUnit,pmo/L,magnitude,1
NumUnit,NumUnit,pmo/L,unit,
NumUnit,NumUnit,9MG,magnitude,1
NumUnit,NumUnit,9MG,unit,
NumUnit,NumUnit,L in 1 second,magnitude,1
NumUnit,NumUnit,L in 1 second,unit,
NumUnit,NumUnit,mg/mmole,magnitude,1
NumUnit,NumUnit,mg/mmole,unit,
NumUnit,NumUnit,Urine adrenalin,magnitude,1
NumUnit,NumUnit,Urine adrenalin,unit,
NumUnit,NumUnit,Dyskaryosis on cervical smear,magnitude,1
NumUnit,NumUnit,Dyskaryosis on cervical smear,unit,
NumUnit,NumUnit,Sc/sy,magnitude,1
NumUnit,NumUnit,Sc/sy,unit,
NumUnit,NumUnit,Sample: bacteria cultured,magnitude,1
NumUnit,NumUnit,Sample: bacteria cultured,unit,
NumUnit,NumUnit,occassional,magnitude,1
NumUnit,NumUnit,occassional,unit,
NumUnit,NumUnit,micromole/l,magnitude,1
NumUnit,NumUnit,micromole/l,unit,
NumUnit,NumUnit,FREQ NOT STATED,magnitude,1
NumUnit,NumUnit,FREQ NOT STATED,unit,
NumUnit,NumUnit,Bone marrow examination,magnitude,1
NumUnit,NumUnit,Bone marrow examination,unit,
NumUnit,NumUnit,ozs,magnitude,1
NumUnit,NumUnit,ozs,unit,
NumUnit,NumUnit,Blood zinc,magnitude,1
NumUnit,NumUnit,Blood zinc,unit,
NumUnit,NumUnit,x10-10 mol/L,magnitude,1
NumUnit,NumUnit,x10-10 mol/L,unit,
NumUnit,NumUnit,473,magnitude,1
NumUnit,NumUnit,473,unit,
NumUnit,NumUnit,423,magnitude,1
NumUnit,NumUnit,423,unit,
NumUnit,NumUnit,g(wet_tis),magnitude,1
NumUnit,NumUnit,g(wet_tis),unit,
NumUnit,NumUnit,Serum urate level,magnitude,1
NumUnit,NumUnit,Serum urate level,unit,
NumUnit,NumUnit,391,magnitude,1
NumUnit,NumUnit,391,unit,
NumUnit,NumUnit,units p/wk,magnitude,1
NumUnit,NumUnit,units p/wk,unit,
NumUnit,NumUnit,pmol/mL/hour,magnitude,1
NumUnit,NumUnit,pmol/mL/hour,unit,
NumUnit,NumUnit,bottles/week,magnitude,1
NumUnit,NumUnit,bottles/week,unit,
NumUnit,NumUnit,NT MoM,magnitude,1
NumUnit,NumUnit,NT MoM,unit,
NumUnit,NumUnit,per cent Hb,magnitude,1
NumUnit,NumUnit,per cent Hb,unit,
NumUnit,NumUnit,X USED,magnitude,1
NumUnit,NumUnit,X USED,unit,
NumUnit,NumUnit,mg/100g,magnitude,1
NumUnit,NumUnit,mg/100g,unit,
NumUnit,NumUnit,409,magnitude,1
NumUnit,NumUnit,409,unit,
NumUnit,NumUnit,I/I,magnitude,1
NumUnit,NumUnit,I/I,unit,
NumUnit,NumUnit,U/ month,magnitude,1
NumUnit,NumUnit,U/ month,unit,
NumUnit,NumUnit,Serum electrolytes NOS,magnitude,1
NumUnit,NumUnit,Serum electrolytes NOS,unit,
NumUnit,NumUnit,episodes/week,magnitude,1
NumUnit,NumUnit,episodes/week,unit,
NumUnit,NumUnit,times/quarter,magnitude,1
NumUnit,NumUnit,times/quarter,unit,
NumUnit,NumUnit,509,magnitude,1
NumUnit,NumUnit,509,unit,
NumUnit,NumUnit,%COHb,magnitude,1
NumUnit,NumUnit,%COHb,unit,percent
NumUnit,NumUnit,g/g creat,magnitude,1
NumUnit,NumUnit,g/g creat,unit,
NumUnit,NumUnit,456,magnitude,1
NumUnit,NumUnit,456,unit,
NumUnit,NumUnit,4/16,magnitude,1
NumUnit,NumUnit,4/16,unit,
NumUnit,NumUnit,Urine inorganic phosphate,magnitude,1
NumUnit,NumUnit,Urine inorganic phosphate,unit,
NumUnit,NumUnit,nmol/mL/mi,magnitude,1
NumUnit,NumUnit,nmol/mL/mi,unit,
NumUnit,NumUnit,g/10*-4.m2,magnitude,1
NumUnit,NumUnit,g/10*-4.m2,unit,
NumUnit,NumUnit,Catheter urine -> culture,magnitude,1
NumUnit,NumUnit,Catheter urine -> culture,unit,
NumUnit,NumUnit,451,magnitude,1
NumUnit,NumUnit,451,unit,
NumUnit,NumUnit,Serum uric acid,magnitude,1
NumUnit,NumUnit,Serum uric acid,unit,
NumUnit,NumUnit,2-3 TIMES A WEEK,magnitude,1
NumUnit,NumUnit,2-3 TIMES A WEEK,unit,
NumUnit,NumUnit,Units/g Hb,magnitude,1
NumUnit,NumUnit,Units/g Hb,unit,
NumUnit,NumUnit,kids,magnitude,1
NumUnit,NumUnit,kids,unit,
NumUnit,NumUnit,474,magnitude,1
NumUnit,NumUnit,474,unit,
NumUnit,NumUnit,(titre),magnitude,1
NumUnit,NumUnit,(titre),unit,
NumUnit,NumUnit,MPL-kU/L,magnitude,1
NumUnit,NumUnit,MPL-kU/L,unit,
NumUnit,NumUnit,Basophil count normal,magnitude,1
NumUnit,NumUnit,Basophil count normal,unit,
NumUnit,NumUnit,x10^9/l(0.9%),magnitude,1
NumUnit,NumUnit,x10^9/l(0.9%),unit,billion per liter
NumUnit,NumUnit,abnormal,magnitude,1
NumUnit,NumUnit,abnormal,unit,
NumUnit,NumUnit,413,magnitude,1
NumUnit,NumUnit,413,unit,
NumUnit,NumUnit,nmol/save,magnitude,1
NumUnit,NumUnit,nmol/save,unit,
NumUnit,NumUnit,426,magnitude,1
NumUnit,NumUnit,426,unit,
NumUnit,NumUnit,/occasional,magnitude,1
NumUnit,NumUnit,/occasional,unit,
NumUnit,NumUnit,RS,magnitude,1
NumUnit,NumUnit,RS,unit,
NumUnit,NumUnit,Â°,magnitude,1
NumUnit,NumUnit,Â°,unit,
NumUnit,NumUnit,0.5,magnitude,1
NumUnit,NumUnit,0.5,unit,
NumUnit,NumUnit,roll ups/week,magnitude,1
NumUnit,NumUnit,roll ups/week,unit,
NumUnit,NumUnit,cigarettes per week,magnitude,1
NumUnit,NumUnit,cigarettes per week,unit,
NumUnit,NumUnit,Âµg,magnitude,1
NumUnit,NumUnit,Âµg,unit,
NumUnit,NumUnit,RBC count low,magnitude,1
NumUnit,NumUnit,RBC count low,unit,
NumUnit,NumUnit,25g,magnitude,1
NumUnit,NumUnit,25g,unit,
NumUnit,NumUnit,%-1hr at 37'C.,magnitude,1
NumUnit,NumUnit,%-1hr at 37'C.,unit,percent
NumUnit,NumUnit,g/save,magnitude,1
NumUnit,NumUnit,g/save,unit,
NumUnit,NumUnit,French gauge,magnitude,1
NumUnit,NumUnit,French gauge,unit,
NumUnit,NumUnit,mgl/l,magnitude,1
NumUnit,NumUnit,mgl/l,unit,
NumUnit,NumUnit,HTLV-3 antibody positive,magnitude,1
NumUnit,NumUnit,HTLV-3 antibody positive,unit,
NumUnit,NumUnit,weeks +,magnitude,1
NumUnit,NumUnit,weeks +,unit,
NumUnit,NumUnit,mls/min/1.73^2,magnitude,1
NumUnit,NumUnit,mls/min/1.73^2,unit,
NumUnit,NumUnit,dB/MHz,magnitude,1
NumUnit,NumUnit,dB/MHz,unit,
NumUnit,NumUnit,> one year,magnitude,1
NumUnit,NumUnit,> one year,unit,
NumUnit,NumUnit,0.370-0.470,magnitude,1
NumUnit,NumUnit,0.370-0.470,unit,
NumUnit,NumUnit,540,magnitude,1
NumUnit,NumUnit,540,unit,
NumUnit,NumUnit,out of 12,magnitude,1
NumUnit,NumUnit,out of 12,unit,
NumUnit,NumUnit,TV,magnitude,1
NumUnit,NumUnit,TV,unit,
NumUnit,NumUnit,mmol/mmol crea,magnitude,1
NumUnit,NumUnit,mmol/mmol crea,unit,
NumUnit,NumUnit,units:yrs,magnitude,1
NumUnit,NumUnit,units:yrs,unit,
NumUnit,NumUnit,[iU]/g{Hb},magnitude,1
NumUnit,NumUnit,[iU]/g{Hb},unit,
NumUnit,NumUnit,times / week,magnitude,1
NumUnit,NumUnit,times / week,unit,
NumUnit,NumUnit,/grams per week,magnitude,1
NumUnit,NumUnit,/grams per week,unit,
NumUnit,NumUnit,392,magnitude,1
NumUnit,NumUnit,392,unit,
NumUnit,NumUnit,Protect,magnitude,1
NumUnit,NumUnit,Protect,unit,
NumUnit,NumUnit,10*2/1,magnitude,1
NumUnit,NumUnit,10*2/1,unit,
NumUnit,NumUnit,Tissue sent for cytology,magnitude,1
NumUnit,NumUnit,Tissue sent for cytology,unit,
NumUnit,NumUnit,No of yes answers,magnitude,1
NumUnit,NumUnit,No of yes answers,unit,
NumUnit,NumUnit,< x sec,magnitude,1
NumUnit,NumUnit,< x sec,unit,
NumUnit,NumUnit,438,magnitude,1
NumUnit,NumUnit,438,unit,
NumUnit,NumUnit,368,magnitude,1
NumUnit,NumUnit,368,unit,
NumUnit,NumUnit,days/wk,magnitude,1
NumUnit,NumUnit,days/wk,unit,
NumUnit,NumUnit,litres/day,magnitude,1
NumUnit,NumUnit,litres/day,unit,
NumUnit,NumUnit,*10.9/l,magnitude,1
NumUnit,NumUnit,*10.9/l,unit,
NumUnit,NumUnit,mg per mmol Cr,magnitude,1
NumUnit,NumUnit,mg per mmol Cr,unit,
NumUnit,NumUnit,yrs smoked,magnitude,1
NumUnit,NumUnit,yrs smoked,unit,
NumUnit,NumUnit,IU RF/mL,magnitude,1
NumUnit,NumUnit,IU RF/mL,unit,
NumUnit,NumUnit,life,magnitude,1
NumUnit,NumUnit,life,unit,
NumUnit,NumUnit,units/24hr,magnitude,1
NumUnit,NumUnit,units/24hr,unit,
NumUnit,NumUnit,/occasionally,magnitude,1
NumUnit,NumUnit,/occasionally,unit,
NumUnit,NumUnit,million/mL(20,magnitude,1
NumUnit,NumUnit,million/mL(20,unit,
NumUnit,NumUnit,495,magnitude,1
NumUnit,NumUnit,495,unit,
NumUnit,NumUnit,oz per week,magnitude,1
NumUnit,NumUnit,oz per week,unit,
NumUnit,NumUnit,Urine micr.: epithelial cells,magnitude,1
NumUnit,NumUnit,Urine micr.: epithelial cells,unit,
NumUnit,NumUnit,Urine inspection,magnitude,1
NumUnit,NumUnit,Urine inspection,unit,
NumUnit,NumUnit,attacks/week,magnitude,1
NumUnit,NumUnit,attacks/week,unit,
NumUnit,NumUnit,a/week,magnitude,1
NumUnit,NumUnit,a/week,unit,
NumUnit,NumUnit,exac/yr,magnitude,1
NumUnit,NumUnit,exac/yr,unit,
NumUnit,NumUnit,431,magnitude,1
NumUnit,NumUnit,431,unit,
NumUnit,NumUnit,ll,magnitude,1
NumUnit,NumUnit,ll,unit,
NumUnit,NumUnit,Synacthen challenge - adrenal,magnitude,1
NumUnit,NumUnit,Synacthen challenge - adrenal,unit,
NumUnit,NumUnit,![no units],magnitude,1
NumUnit,NumUnit,![no units],unit,
NumUnit,NumUnit,2019,magnitude,1
NumUnit,NumUnit,2019,unit,
NumUnit,NumUnit,9/l,magnitude,1
NumUnit,NumUnit,9/l,unit,
NumUnit,NumUnit,AMALFI ID,magnitude,1
NumUnit,NumUnit,AMALFI ID,unit,
NumUnit,NumUnit,5 U/week,magnitude,1
NumUnit,NumUnit,5 U/week,unit,
NumUnit,NumUnit,umol/Per,magnitude,1
NumUnit,NumUnit,umol/Per,unit,
NumUnit,NumUnit,403,magnitude,1
NumUnit,NumUnit,403,unit,
NumUnit,NumUnit,30/day,magnitude,1
NumUnit,NumUnit,30/day,unit,
NumUnit,NumUnit,Serum CPK MB isoenzyme level,magnitude,1
NumUnit,NumUnit,Serum CPK MB isoenzyme level,unit,
NumUnit,NumUnit,U/6 months,magnitude,1
NumUnit,NumUnit,U/6 months,unit,
NumUnit,NumUnit,Urine: cloudy,magnitude,1
NumUnit,NumUnit,Urine: cloudy,unit,
NumUnit,NumUnit,503,magnitude,1
NumUnit,NumUnit,503,unit,
NumUnit,NumUnit,476,magnitude,1
NumUnit,NumUnit,476,unit,
NumUnit,NumUnit,week +,magnitude,1
NumUnit,NumUnit,week +,unit,
NumUnit,NumUnit,mmol/l Therap. range 0.4 - 0.8,magnitude,1
NumUnit,NumUnit,mmol/l Therap. range 0.4 - 0.8,unit,millimole per liter
NumUnit,NumUnit,l/per minute,magnitude,1
NumUnit,NumUnit,l/per minute,unit,
NumUnit,NumUnit,'/40 WEEKS,magnitude,1
NumUnit,NumUnit,'/40 WEEKS,unit,
NumUnit,NumUnit,499,magnitude,1
NumUnit,NumUnit,499,unit,
NumUnit,NumUnit,x10-12/L,magnitude,1
NumUnit,NumUnit,x10-12/L,unit,
NumUnit,NumUnit,uIU/L,magnitude,1
NumUnit,NumUnit,uIU/L,unit,
NumUnit,NumUnit,393,magnitude,1
NumUnit,NumUnit,393,unit,
NumUnit,NumUnit,mlsge,magnitude,1
NumUnit,NumUnit,mlsge,unit,
NumUnit,NumUnit,g/l (by sc,magnitude,1
NumUnit,NumUnit,g/l (by sc,unit,gram per liter
NumUnit,NumUnit,% CVD risk in 10 years,magnitude,1
NumUnit,NumUnit,% CVD risk in 10 years,unit,risk
NumUnit,NumUnit,Skin sample for organism NOS,magnitude,1
NumUnit,NumUnit,Skin sample for organism NOS,unit,
NumUnit,NumUnit,Aptr    (Coag),magnitude,1
NumUnit,NumUnit,Aptr    (Coag),unit,
NumUnit,NumUnit,ng Angiotensin I/ml./hr.,magnitude,1
NumUnit,NumUnit,ng Angiotensin I/ml./hr.,unit,
NumUnit,NumUnit,3 U/week,magnitude,1
NumUnit,NumUnit,3 U/week,unit,
NumUnit,NumUnit,422,magnitude,1
NumUnit,NumUnit,422,unit,
NumUnit,NumUnit,gr/week,magnitude,1
NumUnit,NumUnit,gr/week,unit,
NumUnit,NumUnit,477,magnitude,1
NumUnit,NumUnit,477,unit,
NumUnit,NumUnit,Urine dopamine,magnitude,1
NumUnit,NumUnit,Urine dopamine,unit,
NumUnit,NumUnit,452,magnitude,1
NumUnit,NumUnit,452,unit,
NumUnit,NumUnit,dasy,magnitude,1
NumUnit,NumUnit,dasy,unit,
NumUnit,NumUnit,microgram,magnitude,1
NumUnit,NumUnit,microgram,unit,
NumUnit,NumUnit,mg\E\L,magnitude,1
NumUnit,NumUnit,mg\E\L,unit,
NumUnit,NumUnit,^7 Orgs/L,magnitude,1
NumUnit,NumUnit,^7 Orgs/L,unit,
NumUnit,NumUnit,mg/day.,magnitude,1
NumUnit,NumUnit,mg/day.,unit,
NumUnit,NumUnit,44IF,magnitude,1
NumUnit,NumUnit,44IF,unit,
NumUnit,NumUnit,{levels},magnitude,1
NumUnit,NumUnit,{levels},unit,
NumUnit,NumUnit,Cans/week,magnitude,1
NumUnit,NumUnit,Cans/week,unit,
NumUnit,NumUnit,umol/24hr.,magnitude,1
NumUnit,NumUnit,umol/24hr.,unit,
NumUnit,NumUnit,Sperm no./cc good:> 60 million,magnitude,1
NumUnit,NumUnit,Sperm no./cc good:> 60 million,unit,
NumUnit,NumUnit,425,magnitude,1
NumUnit,NumUnit,425,unit,
NumUnit,NumUnit,Female sex hormones normal,magnitude,1
NumUnit,NumUnit,Female sex hormones normal,unit,
NumUnit,NumUnit,/35 IPSS,magnitude,1
NumUnit,NumUnit,/35 IPSS,unit,score
NumUnit,NumUnit,GENVASC,magnitude,1
NumUnit,NumUnit,GENVASC,unit,
NumUnit,NumUnit,449,magnitude,1
NumUnit,NumUnit,449,unit,
NumUnit,NumUnit,roll-ups/day,magnitude,1
NumUnit,NumUnit,roll-ups/day,unit,
NumUnit,NumUnit,ps,magnitude,1
NumUnit,NumUnit,ps,unit,
NumUnit,NumUnit,475,magnitude,1
NumUnit,NumUnit,475,unit,
NumUnit,NumUnit,Recip.Titre,magnitude,1
NumUnit,NumUnit,Recip.Titre,unit,
NumUnit,NumUnit,pmol/L:,magnitude,1
NumUnit,NumUnit,pmol/L:,unit,
NumUnit,NumUnit,Haematology test performed,magnitude,1
NumUnit,NumUnit,Haematology test performed,unit,
NumUnit,NumUnit,mmol/save,magnitude,1
NumUnit,NumUnit,mmol/save,unit,
NumUnit,NumUnit,Nail clippings,magnitude,1
NumUnit,NumUnit,Nail clippings,unit,
NumUnit,NumUnit,Felt,magnitude,1
NumUnit,NumUnit,Felt,unit,
NumUnit,NumUnit,less than monthly,magnitude,1
NumUnit,NumUnit,less than monthly,unit,
NumUnit,NumUnit,lifetime,magnitude,1
NumUnit,NumUnit,lifetime,unit,
NumUnit,NumUnit,8/day,magnitude,1
NumUnit,NumUnit,8/day,unit,
NumUnit,NumUnit,umol/24Hrs.,magnitude,1
NumUnit,NumUnit,umol/24Hrs.,unit,
NumUnit,NumUnit,405,magnitude,1
NumUnit,NumUnit,405,unit,
NumUnit,NumUnit,grams a week,magnitude,1
NumUnit,NumUnit,grams a week,unit,
NumUnit,NumUnit,days off school/work last 1/12,magnitude,1
NumUnit,NumUnit,days off school/work last 1/12,unit,
NumUnit,NumUnit,cycle/s,magnitude,1
NumUnit,NumUnit,cycle/s,unit,
NumUnit,NumUnit,427,magnitude,1
NumUnit,NumUnit,427,unit,
NumUnit,NumUnit,EliA U/ml,magnitude,1
NumUnit,NumUnit,EliA U/ml,unit,
NumUnit,NumUnit,Normetadrenaline,magnitude,1
NumUnit,NumUnit,Normetadrenaline,unit,
NumUnit,NumUnit,ug/mmol,magnitude,1
NumUnit,NumUnit,ug/mmol,unit,
NumUnit,NumUnit,(number),magnitude,1
NumUnit,NumUnit,(number),unit,
NumUnit,NumUnit,No. Calls,magnitude,1
NumUnit,NumUnit,No. Calls,unit,
NumUnit,NumUnit,Rectal Bleeding,magnitude,1
NumUnit,NumUnit,Rectal Bleeding,unit,
NumUnit,NumUnit,457,magnitude,1
NumUnit,NumUnit,457,unit,
NumUnit,NumUnit,386,magnitude,1
NumUnit,NumUnit,386,unit,
NumUnit,NumUnit,l/min/sec,magnitude,1
NumUnit,NumUnit,l/min/sec,unit,
NumUnit,NumUnit,O2,magnitude,1
NumUnit,NumUnit,O2,unit,
