0,1,2,3
phm,3.77 mm,magnitude,3.77
phm,3.77 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3.78 mm,magnitude,3.78
phm,3.78 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3.88 mm,magnitude,3.88
phm,3.88 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3.92 mm,magnitude,3.92
phm,3.92 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3.99 mm,magnitude,3.99
phm,3.99 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,30 mm,magnitude,30
phm,30 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,30.8 mm,magnitude,30.8
phm,30.8 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,300 g,magnitude,300
phm,300 g,unit,"['gram', 'g', 'gm', 'gramme', 'grams']"
phm,300 kg,magnitude,300
phm,300 kg,unit,"['kilogram', 'kg', 'kilogramme', 'kilo', 'kilograms']"
phm,300 m,magnitude,300
phm,300 m,unit,"['metre', 'm', 'meters', 'metres', 'meter']"
phm,300 mm,magnitude,300
phm,300 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3000 mm,magnitude,3000
phm,3000 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3001 mm,magnitude,3001
phm,3001 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,301 mm,magnitude,301
phm,301 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,301.4 gm,magnitude,301.4
phm,301.4 gm,unit,"['gram', 'g', 'gm', 'gramme', 'grams']"
phm,3010 mm,magnitude,3010
phm,3010 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3012 mm,magnitude,3012
phm,3012 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3015 mm,magnitude,3015
phm,3015 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,302 mm,magnitude,302
phm,302 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3020 mm,magnitude,3020
phm,3020 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,303 mm,magnitude,303
phm,303 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3030 mm,magnitude,3030
phm,3030 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,304 mm,magnitude,304
phm,304 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3040 mm,magnitude,3040
phm,3040 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3048 mm,magnitude,3048
phm,3048 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,305 mm,magnitude,305
phm,305 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3050 mm,magnitude,3050
phm,3050 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,306 mm,magnitude,306
phm,306 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3060 mm,magnitude,3060
phm,3060 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,307 mm,magnitude,307
phm,307 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3070 mm,magnitude,3070
phm,3070 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3078 mm,magnitude,3078
phm,3078 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,308 mm,magnitude,308
phm,308 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3080 mm,magnitude,3080
phm,3080 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,309 mm,magnitude,309
phm,309 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3090 mm,magnitude,3090
phm,3090 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3098 mm,magnitude,3098
phm,3098 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,31 gm,magnitude,31
phm,31 gm,unit,"['gram', 'g', 'gm', 'gramme', 'grams']"
phm,31 mm,magnitude,31
phm,31 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,31.5 mm,magnitude,31.5
phm,31.5 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,310 mm,magnitude,310
phm,310 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3100 mm,magnitude,3100
phm,3100 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,311 mm,magnitude,311
phm,311 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3110 mm,magnitude,3110
phm,3110 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,312 mm,magnitude,312
phm,312 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3120 mm,magnitude,3120
phm,3120 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3127 mm,magnitude,3127
phm,3127 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,313 mm,magnitude,313
phm,313 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,314 mm,magnitude,314
phm,314 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,315 mm,magnitude,315
phm,315 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3150 mm,magnitude,3150
phm,3150 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,316 mm,magnitude,316
phm,316 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3160 mm,magnitude,3160
phm,3160 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,317 mm,magnitude,317
phm,317 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,31700 mm,magnitude,31700
phm,31700 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,318 mm,magnitude,318
phm,318 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3180 mm,magnitude,3180
phm,3180 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3185 mm,magnitude,3185
phm,3185 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,319 mm,magnitude,319
phm,319 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3195 mm,magnitude,3195
phm,3195 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,32 mm,magnitude,32
phm,32 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,320 mm,magnitude,320
phm,320 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3200 mm,magnitude,3200
phm,3200 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,321 mm,magnitude,321
phm,321 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3210 mm,magnitude,3210
phm,3210 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,322 mm,magnitude,322
phm,322 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3220 mm,magnitude,3220
phm,3220 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,323 mm,magnitude,323
phm,323 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3230 mm,magnitude,3230
phm,3230 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,324 mm,magnitude,324
phm,324 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3240 mm,magnitude,3240
phm,3240 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,325 mm,magnitude,325
phm,325 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3250 mm,magnitude,3250
phm,3250 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,326 mm,magnitude,326
phm,326 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,327 mm,magnitude,327
phm,327 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,328 mm,magnitude,328
phm,328 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3280 mm,magnitude,3280
phm,3280 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,329 mm,magnitude,329
phm,329 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3290 mm,magnitude,3290
phm,3290 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,33 mm,magnitude,33
phm,33 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,33.5 cm,magnitude,33.5
phm,33.5 cm,unit,"['centimetre', 'cm', '㎝', 'centimeter']"
phm,330 mm,magnitude,330
phm,330 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3300 mm,magnitude,3300
phm,3300 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,33000 kg,magnitude,33000
phm,33000 kg,unit,"['kilogram', 'kg', 'kilogramme', 'kilo', 'kilograms']"
phm,33020 mm,magnitude,33020
phm,33020 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,331 mm,magnitude,331
phm,331 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3310 mm,magnitude,3310
phm,3310 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3315 mm,magnitude,3315
phm,3315 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,332 mm,magnitude,332
phm,332 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,333 mm,magnitude,333
phm,333 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,334 mm,magnitude,334
phm,334 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3340 mm,magnitude,3340
phm,3340 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,335 mm,magnitude,335
phm,335 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3350 mm,magnitude,3350
phm,3350 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,336 mm,magnitude,336
phm,336 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3360 mm,magnitude,3360
phm,3360 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,337 mm,magnitude,337
phm,337 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3370 mm,magnitude,3370
phm,3370 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3378 mm,magnitude,3378
phm,3378 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,338 mm,magnitude,338
phm,338 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3380 mm,magnitude,3380
phm,3380 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,339 mm,magnitude,339
phm,339 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,34 kg,magnitude,34
phm,34 kg,unit,"['kilogram', 'kg', 'kilogramme', 'kilo', 'kilograms']"
phm,34 mm,magnitude,34
phm,34 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,340 gm,magnitude,340
phm,340 gm,unit,"['gram', 'g', 'gm', 'gramme', 'grams']"
phm,340 mm,magnitude,340
phm,340 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3400 mm,magnitude,3400
phm,3400 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,341 mm,magnitude,341
phm,341 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,342 mm,magnitude,342
phm,342 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3420 mm,magnitude,3420
phm,3420 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,343 mm,magnitude,343
phm,343 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3435 mm,magnitude,3435
phm,3435 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,344 mm,magnitude,344
phm,344 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,345 mm,magnitude,345
phm,345 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3450 mm,magnitude,3450
phm,3450 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,346 mm,magnitude,346
phm,346 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3460 mm,magnitude,3460
phm,3460 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,347 mm,magnitude,347
phm,347 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3470 mm,magnitude,3470
phm,3470 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,348 mm,magnitude,348
phm,348 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3480 mm,magnitude,3480
phm,3480 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,349 mm,magnitude,349
phm,349 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,35 mm,magnitude,35
phm,35 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,350 kg,magnitude,350
phm,350 kg,unit,"['kilogram', 'kg', 'kilogramme', 'kilo', 'kilograms']"
phm,350 mm,magnitude,350
phm,350 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3500 mm,magnitude,3500
phm,3500 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3505 mm,magnitude,3505
phm,3505 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,351 mm,magnitude,351
phm,351 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,352 mm,magnitude,352
phm,352 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3520 mm,magnitude,3520
phm,3520 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,353 mm,magnitude,353
phm,353 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,354 mm,magnitude,354
phm,354 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,355 mm,magnitude,355
phm,355 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,356 mm,magnitude,356
phm,356 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3565.02 gm,magnitude,3565.02
phm,3565.02 gm,unit,"['gram', 'g', 'gm', 'gramme', 'grams']"
phm,357 mm,magnitude,357
phm,357 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3570 mm,magnitude,3570
phm,3570 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,358 mm,magnitude,358
phm,358 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,359 mm,magnitude,359
phm,359 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,36 cm,magnitude,36
phm,36 cm,unit,"['centimetre', 'cm', '㎝', 'centimeter']"
phm,36 mm,magnitude,36
phm,36 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,360 mm,magnitude,360
phm,360 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3600 mm,magnitude,3600
phm,3600 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,361 mm,magnitude,361
phm,361 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3610 mm,magnitude,3610
phm,3610 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,362 mm,magnitude,362
phm,362 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,363 mm,magnitude,363
phm,363 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3630 mm,magnitude,3630
phm,3630 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,364 mm,magnitude,364
phm,364 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3640 mm,magnitude,3640
phm,3640 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,365 mm,magnitude,365
phm,365 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3650 mm,magnitude,3650
phm,3650 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,366 mm,magnitude,366
phm,366 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3660 mm,magnitude,3660
phm,3660 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,367 mm,magnitude,367
phm,367 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,368 mm,magnitude,368
phm,368 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,369 mm,magnitude,369
phm,369 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3690 mm,magnitude,3690
phm,3690 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,37 mm,magnitude,37
phm,37 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,370 mm,magnitude,370
phm,370 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3700 mm,magnitude,3700
phm,3700 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,371 mm,magnitude,371
phm,371 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,372 mm,magnitude,372
phm,372 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,373 mm,magnitude,373
phm,373 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3730 mm,magnitude,3730
phm,3730 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,374 mm,magnitude,374
phm,374 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3740 mm,magnitude,3740
phm,3740 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,375 mm,magnitude,375
phm,375 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3750 mm,magnitude,3750
phm,3750 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,376 mm,magnitude,376
phm,376 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3760 mm,magnitude,3760
phm,3760 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,377 mm,magnitude,377
phm,377 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,378 mm,magnitude,378
phm,378 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3780 mm,magnitude,3780
phm,3780 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,379 mm,magnitude,379
phm,379 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,38 mm,magnitude,38
phm,38 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,380 mm,magnitude,380
phm,380 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3800 mm,magnitude,3800
phm,3800 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3809 mm,magnitude,3809
phm,3809 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,381 mm,magnitude,381
phm,381 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3810 mm,magnitude,3810
phm,3810 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,382 mm,magnitude,382
phm,382 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3820 mm,magnitude,3820
phm,3820 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3825 mm,magnitude,3825
phm,3825 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,383 mm,magnitude,383
phm,383 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,384 mm,magnitude,384
phm,384 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3840 mm,magnitude,3840
phm,3840 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,385 mm,magnitude,385
phm,385 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,386 mm,magnitude,386
phm,386 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3860 mm,magnitude,3860
phm,3860 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,387 mm,magnitude,387
phm,387 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3870 mm,magnitude,3870
phm,3870 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,388 mm,magnitude,388
phm,388 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3880 mm,magnitude,3880
phm,3880 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,389 mm,magnitude,389
phm,389 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,39 mm,magnitude,39
phm,39 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,39.5 mm,magnitude,39.5
phm,39.5 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,39.9 gm,magnitude,39.9
phm,39.9 gm,unit,"['gram', 'g', 'gm', 'gramme', 'grams']"
phm,390 kg,magnitude,390
phm,390 kg,unit,"['kilogram', 'kg', 'kilogramme', 'kilo', 'kilograms']"
phm,390 mm,magnitude,390
phm,390 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3900 gm,magnitude,3900
phm,3900 gm,unit,"['gram', 'g', 'gm', 'gramme', 'grams']"
phm,3900 mm,magnitude,3900
phm,3900 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,391 mm,magnitude,391
phm,391 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,392 mm,magnitude,392
phm,392 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3920 mm,magnitude,3920
phm,3920 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,393 mm,magnitude,393
phm,393 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,394 mm,magnitude,394
phm,394 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,395 mm,magnitude,395
phm,395 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,396 mm,magnitude,396
phm,396 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3960 mm,magnitude,3960
phm,3960 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,397 mm,magnitude,397
phm,397 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3970 mm,magnitude,3970
phm,3970 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3975 mm,magnitude,3975
phm,3975 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,398 mm,magnitude,398
phm,398 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3980 mm,magnitude,3980
phm,3980 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3985 mm,magnitude,3985
phm,3985 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,399 mm,magnitude,399
phm,399 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,3990 mm,magnitude,3990
phm,3990 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4 mm,magnitude,4
phm,4 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4.21 mm,magnitude,4.21
phm,4.21 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4.3 cm,magnitude,4.3
phm,4.3 cm,unit,"['centimetre', 'cm', '㎝', 'centimeter']"
phm,4.4 kg,magnitude,4.4
phm,4.4 kg,unit,"['kilogram', 'kg', 'kilogramme', 'kilo', 'kilograms']"
phm,4.5 kg,magnitude,4.5
phm,4.5 kg,unit,"['kilogram', 'kg', 'kilogramme', 'kilo', 'kilograms']"
phm,4.5 mm,magnitude,4.5
phm,4.5 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4.52 mm,magnitude,4.52
phm,4.52 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4.6 mm,magnitude,4.6
phm,4.6 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4.79 mm,magnitude,4.79
phm,4.79 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4.8 kg,magnitude,4.8
phm,4.8 kg,unit,"['kilogram', 'kg', 'kilogramme', 'kilo', 'kilograms']"
phm,4.93 mm,magnitude,4.93
phm,4.93 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
